"Population estimates, July 1, by census subdivision, 2021 boundaries 1 2 3 4 5 6 7"
"Frequency: Annual"
"Table: 17-10-0155-01"
"Release date: 2025-01-16"
"Geography: Canada, Province or territory, Census subdivision"
""
""

"Geography","2024"
,"Persons"
"Bridgewater (T), Nova Scotia","9,851"
"Pictou, Subd. C (SC), Nova Scotia","8,630"
"Kings, Subd. C (SC), Nova Scotia","8,863"
"Argyle (MD), Nova Scotia","8,247"
"Clare (MD), Nova Scotia","7,984"
"Digby (MD), Nova Scotia","7,636"
"Yarmouth (T), Nova Scotia","6,830"
"Cumberland, Subd. B (SC), Nova Scotia","7,098"
"Kentville (T), Nova Scotia","7,473"
"Barrington (MD), Nova Scotia","6,890"
"Pictou, Subd. A (SC), Nova Scotia","6,645"
"Pictou, Subd. B (SC), Nova Scotia","6,578"
"Antigonish, Subd. B (SC), Nova Scotia","6,429"
"Annapolis, Subd. A (SC), Nova Scotia","6,553"
"Cumberland, Subd. C (SC), Nova Scotia","5,908"
"Kings, Subd. D (SC), Nova Scotia","6,438"
"Annapolis, Subd. C (SC), Nova Scotia","5,468"
"Inverness, Subd. A (SC), Nova Scotia","5,525"
"Wolfville (T), Nova Scotia","5,526"
"Census subdivisions with population under 5,000, Nova Scotia","108,402"
"Inverness, Subd. B (SC), Nova Scotia","5,117"
"Antigonish (T), Nova Scotia","4,925"
"Annapolis, Subd. B (SC), Nova Scotia","4,892"
"Guysborough (MD), Nova Scotia","4,754"
"Shelburne (MD), Nova Scotia","4,515"
"Cumberland, Subd. D (SC), Nova Scotia","4,611"
"Victoria, Subd. B (SC), Nova Scotia","4,238"
"Stellarton (T), Nova Scotia","4,209"
"Colchester, Subd. A (SC), Nova Scotia","3,850"
"Richmond, Subd. A (SC), Nova Scotia","4,151"
"Eskasoni 3 (IRI), Nova Scotia","4,093"
"Westville (T), Nova Scotia","3,716"
"Port Hawkesbury (T), Nova Scotia","3,356"
"Cumberland, Subd. A (SC), Nova Scotia","3,436"
"Inverness, Subd. C (SC), Nova Scotia","3,303"
"Richmond, Subd. C (SC), Nova Scotia","3,406"
"Pictou (T), Nova Scotia","3,198"
"Annapolis, Subd. D (SC), Nova Scotia","3,559"
"Victoria, Subd. A (SC), Nova Scotia","2,771"
"Berwick (T), Nova Scotia","2,658"
"Trenton (T), Nova Scotia","2,540"
"Lunenburg (T), Nova Scotia","2,532"
"St. Mary's (MD), Nova Scotia","2,286"
"Digby (T), Nova Scotia","2,046"
"Middleton (T), Nova Scotia","2,097"
"Shelburne (T), Nova Scotia","1,725"
"Richmond, Subd. B (SC), Nova Scotia","1,865"
"Stewiacke (T), Nova Scotia","1,858"
"Oxford (T), Nova Scotia","1,352"
"Indian Brook 14 (IRI), Nova Scotia","1,203"
"Membertou 28B (IRI), Nova Scotia","1,305"
"Mahone Bay (T), Nova Scotia","1,177"
"Millbrook 27 (IRI), Nova Scotia","1,015"
"Whycocomagh 2 (IRI), Nova Scotia","928"
"Clark's Harbour (T), Nova Scotia","766"
"Wagmatcook 1 (IRI), Nova Scotia","733"
"Mulgrave (T), Nova Scotia","609"
"Annapolis Royal (T), Nova Scotia","619"
"Lockeport (T), Nova Scotia","498"
"Fisher's Grant 24 (IRI), Nova Scotia","432"
"Chapel Island 5 (IRI), Nova Scotia","457"
"Paqtnkek-Niktuek No. 23 (IRI), Nova Scotia","407"
"Cole Harbour 30 (IRI), Nova Scotia","234"
"Annapolis Valley First Nation (IRI), Nova Scotia","217"
"Yarmouth 33 (IRI), Nova Scotia","191"
"Bear River (Part) 6 (IRI), Digby, Nova Scotia","147"
"Glooscap 35 (IRI), Nova Scotia","120"
"Gold River 21 (IRI), Nova Scotia","87"
"Wildcat 12 (IRI), Nova Scotia","51"
"Pennal 19 (IRI), Nova Scotia","32"
"Beaver Lake 17 (IRI), Nova Scotia","24"
"Malagawatch 4 (IRI), Nova Scotia","20"
"Bear River 6B (IRI), Nova Scotia","15"
"Medway River 11 (IRI), Nova Scotia","15"
"Ponhook Lake 10 (IRI), Nova Scotia","15"
"Wallace Hills 14A (IRI), Nova Scotia","16"
"Sheet Harbour 36 (IRI), Nova Scotia","10"
"Bear River (Part) 6 (IRI), Annapolis, Nova Scotia","0"
"Merigomish Harbour 31 (IRI), Nova Scotia","0"
"New Ross 20 (IRI), Nova Scotia","0"
"New Brunswick","854,355"
"Census subdivisions with 5,000-plus population, New Brunswick","516,165"
"Moncton (C), New Brunswick","97,523"
"Saint John (C), New Brunswick","78,165"
"Fredericton (C), New Brunswick","72,700"
"Dieppe (C), New Brunswick","34,247"
"Riverview (TV), New Brunswick","22,227"
"Quispamsis (TV), New Brunswick","20,028"
"Miramichi (C), New Brunswick","19,274"
"Edmundston (C), New Brunswick","17,866"
"Tracadie (MRM), New Brunswick","16,535"
"Bathurst (C), New Brunswick","13,050"
"Rothesay (TV), New Brunswick","12,350"
"Moncton (P), New Brunswick","12,179"
"Oromocto (TV), New Brunswick","9,430"
"Shediac (TV), New Brunswick","8,800"
"Lincoln (P), New Brunswick","8,153"
"Campbellton (C), New Brunswick","7,322"
"Beaubassin East / Beaubassin-est (RCR), New Brunswick","7,867"
"Beresford (P), New Brunswick","6,551"
"Sackville (TV), New Brunswick","6,464"
"Douglas (P), New Brunswick","6,755"
"Woodstock (TV), New Brunswick","6,168"
"Grand Falls / Grand-Sault (TV), New Brunswick","5,364"
"Burton (P), New Brunswick","5,273"
"Shediac (P), New Brunswick","5,697"
"Saint Marys (P), New Brunswick","5,562"
"Memramcook (VL), New Brunswick","5,529"
"Grand Bay-Westfield (TV), New Brunswick","5,086"
"Census subdivisions with population under 5,000, New Brunswick","338,190"
"Coverdale (P), New Brunswick","5,139"
"Shippagan (P), New Brunswick","4,813"
"Hanwell (RCR), New Brunswick","5,095"
"Bathurst (P), New Brunswick","4,928"
"St. Stephen (TV), New Brunswick","4,878"
"Sussex (TV), New Brunswick","4,921"
"Dundas (P), New Brunswick","4,515"
"Hampton (TV), New Brunswick","4,611"
"Beresford (TV), New Brunswick","4,408"
"Caraquet (TV), New Brunswick","4,631"
"New Maryland (VL), New Brunswick","4,503"
"Simonds (P), Saint John, New Brunswick","4,413"
"Haut-Madawaska (RCR), New Brunswick","4,032"
"Alnwick (P), New Brunswick","3,764"
"Studholm (P), New Brunswick","3,822"
"Salisbury (P), New Brunswick","3,757"
"Bright (P), New Brunswick","3,598"
"Wellington (P), New Brunswick","3,526"
"Atholville (VL), New Brunswick","3,396"
"Kingston (P), New Brunswick","3,390"
"Dalhousie (TV), New Brunswick","3,238"
"Hampton (P), New Brunswick","3,392"
"Kingsclear (P), New Brunswick","2,954"
"New Maryland (P), New Brunswick","3,154"
"Cocagne (RCR), New Brunswick","3,016"
"Wakefield (P), New Brunswick","2,864"
"Shippagan (TV), New Brunswick","2,900"
"Grand Manan (VL), New Brunswick","2,719"
"Sussex (P), New Brunswick","2,683"
"Cap-Pelé (VL), New Brunswick","2,974"
"Saint George (P), New Brunswick","2,559"
"Bouctouche (TV), New Brunswick","2,617"
"Salisbury (VL), New Brunswick","2,552"
"Inkerman (P), New Brunswick","2,475"
"Paquetville (P), New Brunswick","2,345"
"Minto (VL), New Brunswick","2,340"
"Pennfield (P), New Brunswick","2,453"
"Woodstock (P), New Brunswick","2,336"
"Hardwicke (P), New Brunswick","2,396"
"Northesk (P), New Brunswick","2,310"
"Upper Miramichi (RCR), New Brunswick","2,288"
"Saint-Quentin (TV), New Brunswick","2,246"
"Westfield (P), New Brunswick","2,238"
"Drummond (P), New Brunswick","2,161"
"Richibucto (P), New Brunswick","2,499"
"Richibucto 15 (IRI), New Brunswick","2,133"
"Saint Andrews (TV), New Brunswick","2,159"
"Saint-Charles (P), New Brunswick","2,173"
"Blackville (P), New Brunswick","1,989"
"Saint Mary (P), New Brunswick","2,197"
"Kedgwick (RCR), New Brunswick","2,087"
"Kent (P), New Brunswick","2,159"
"Petit-Rocher (VL), New Brunswick","2,048"
"Allardville (P), New Brunswick","1,916"
"Manners Sutton (P), New Brunswick","2,089"
"Northampton (P), New Brunswick","2,012"
"Eel River Crossing (VL), New Brunswick","1,927"
"Saint-Antoine (VL), New Brunswick","1,896"
"Saint-André (RCR), New Brunswick","1,934"
"Maugerville (P), New Brunswick","1,781"
"Saint-Louis (P), New Brunswick","1,835"
"Neguac (VL), New Brunswick","1,779"
"Saint Stephen (P), New Brunswick","1,765"
"Southesk (P), New Brunswick","1,732"
"Saint-Jacques (P), New Brunswick","1,762"
"Springfield (P), New Brunswick","1,796"
"Balmoral (VL), New Brunswick","1,637"
"Wicklow (P), New Brunswick","1,701"
"Brighton (P), New Brunswick","1,634"
"St. George (TV), New Brunswick","1,725"
"Florenceville-Bristol (TV), New Brunswick","1,570"
"Perth-Andover (VL), New Brunswick","1,665"
"Saint-Joseph (P), New Brunswick","1,630"
"Gordon (P), New Brunswick","1,589"
"Glenelg (P), New Brunswick","1,611"
"Saint-Quentin (P), New Brunswick","1,607"
"Southampton (P), New Brunswick","1,618"
"Petitcodiac (VL), New Brunswick","1,637"
"Saint David (P), New Brunswick","1,552"
"Richmond (P), New Brunswick","1,522"
"Sussex Corner (VL), New Brunswick","1,474"
"Denmark (P), New Brunswick","1,464"
"Richibucto (TV), New Brunswick","1,648"
"Norton (VL), New Brunswick","1,436"
"Cardwell (P), New Brunswick","1,495"
"Hillsborough (P), New Brunswick","1,478"
"Upham (P), New Brunswick","1,275"
"Hillsborough (VL), New Brunswick","1,399"
"Norton (P), New Brunswick","1,397"
"Weldford (P), New Brunswick","1,473"
"Belledune (VL), New Brunswick","1,379"
"Saint-Léonard (TV), New Brunswick","1,386"
"Charlo (VL), New Brunswick","1,334"
"Saint-Isidore (P), New Brunswick","1,345"
"Bas-Caraquet (VL), New Brunswick","1,326"
"Lamèque (TV), New Brunswick","1,408"
"Musquash (P), New Brunswick","1,301"
"Caraquet (P), New Brunswick","1,258"
"Queensbury (P), New Brunswick","1,390"
"Esgenoôpetitj 14 (IRI), New Brunswick","1,329"
"Sackville (P), New Brunswick","1,397"
"Chipman (VL), New Brunswick","1,277"
"Peel (P), New Brunswick","1,198"
"Rogersville (VL), New Brunswick","1,264"
"Saint Martins (P), New Brunswick","1,202"
"McAdam (VL), New Brunswick","1,261"
"Bertrand (VL), New Brunswick","1,207"
"Newcastle (P), New Brunswick","1,227"
"New Bandon (P), New Brunswick","1,224"
"Greenwich (P), New Brunswick","1,191"
"Botsford (P), New Brunswick","1,222"
"Dalhousie (P), New Brunswick","1,127"
"Prince William (P), New Brunswick","1,220"
"Grand Falls (P), New Brunswick","1,114"
"Tobique 20 (IRI), New Brunswick","1,051"
"Rogersville (P), New Brunswick","1,084"
"Devon 30 (IRI), New Brunswick","1,144"
"Elgin (P), New Brunswick","1,235"
"Perth (P), New Brunswick","1,141"
"Havelock (P), New Brunswick","1,081"
"Canning (P), New Brunswick","1,088"
"Saint James (P), New Brunswick","1,082"
"Nigadoo (VL), New Brunswick","1,095"
"Plaster Rock (VL), New Brunswick","1,043"
"Westmorland (P), New Brunswick","1,077"
"Saint-Louis de Kent (VL), New Brunswick","979"
"Wilmot (P), New Brunswick","1,019"
"Nackawic (TV), New Brunswick","1,018"
"Tide Head (VL), New Brunswick","982"
"Campobello Island (RCR), New Brunswick","923"
"Durham (P), New Brunswick","948"
"Derby (P), New Brunswick","1,018"
"Sainte-Anne (P), New Brunswick","1,017"
"Hartland (TV), New Brunswick","1,023"
"Nelson (P), New Brunswick","989"
"Stanley (P), New Brunswick","1,019"
"Dorchester (VL), New Brunswick","1,087"
"Blackville (VL), New Brunswick","940"
"Blacks Harbour (VL), New Brunswick","942"
"Waterborough (P), New Brunswick","1,013"
"Sheffield (P), New Brunswick","956"
"Sainte-Anne-de-Madawaska (VL), New Brunswick","885"
"Andover (P), New Brunswick","850"
"Saint-Paul (P), New Brunswick","922"
"Rexton (VL), New Brunswick","908"
"Pointe-Verte (VL), New Brunswick","877"
"Saint-Léonard (P), New Brunswick","928"
"Chipman (P), New Brunswick","904"
"Sainte-Marie-Saint-Raphaël (VL), New Brunswick","853"
"Aberdeen (P), New Brunswick","846"
"Saint-Isidore (VL), New Brunswick","877"
"Doaktown (VL), New Brunswick","817"
"Lepreau (P), New Brunswick","869"
"Grande-Anse (VL), New Brunswick","798"
"Gagetown (VL), New Brunswick","849"
"Blissville (P), New Brunswick","894"
"Carleton (P), New Brunswick","789"
"Acadieville (P), New Brunswick","806"
"Le Goulet (VL), New Brunswick","781"
"Rivière-Verte (VL), New Brunswick","785"
"Saint-Basile (P), New Brunswick","806"
"Drummond (VL), New Brunswick","754"
"Fredericton Junction (VL), New Brunswick","822"
"West Isles (P), New Brunswick","708"
"Cambridge-Narrows (VL), New Brunswick","772"
"Paquetville (VL), New Brunswick","755"
"Petersville (P), New Brunswick","742"
"Saint Patrick (P), New Brunswick","727"
"Lac Baker (VL), New Brunswick","789"
"Addington (P), New Brunswick","692"
"Cambridge (P), New Brunswick","739"
"Eldon (P), New Brunswick","714"
"Rivière-Verte (P), New Brunswick","711"
"Saint Croix (P), New Brunswick","742"
"Johnston (P), New Brunswick","693"
"Tracy (VL), New Brunswick","636"
"Saint-Léolin (VL), New Brunswick","628"
"Hopewell (P), New Brunswick","588"
"Northfield (P), New Brunswick","596"
"Dufferin (P), New Brunswick","581"
"Canterbury (P), New Brunswick","621"
"Saint Andrews (P), New Brunswick","583"
"Eel Ground 2 (IRI), New Brunswick","594"
"Maisonnette (VL), New Brunswick","563"
"Chatham (P), New Brunswick","587"
"Kingsclear 6 (IRI), New Brunswick","586"
"Simonds (P), Carleton, New Brunswick","533"
"Centreville (VL), New Brunswick","540"
"Waterford (P), New Brunswick","581"
"Blissfield (P), New Brunswick","519"
"Gladstone (P), New Brunswick","511"
"Bath (VL), New Brunswick","462"
"Dorchester (P), New Brunswick","522"
"Woodstock 23 (IRI), New Brunswick","457"
"Dumfries (P), New Brunswick","477"
"Wickham (P), New Brunswick","441"
"Harvey (VL), New Brunswick","454"
"Red Bank 4 (IRI), New Brunswick","422"
"Stanley (VL), New Brunswick","420"
"Port Elgin (VL), New Brunswick","392"
"Kars (P), New Brunswick","361"
"St. Basile 10 (IRI), New Brunswick","400"
"Harvey (P), New Brunswick","371"
"Riverside-Albert (VL), New Brunswick","326"
"Harcourt (P), New Brunswick","375"
"Dumbarton (P), New Brunswick","348"
"Rothesay (P), New Brunswick","348"
"Eel River 3 (IRI), New Brunswick","355"
"Gagetown (P), New Brunswick","334"
"St. Martins (VL), New Brunswick","356"
"Canterbury (VL), New Brunswick","361"
"Aroostook (VL), New Brunswick","329"
"Lorne (P), New Brunswick","321"
"Balmoral (P), New Brunswick","321"
"Oromocto 26 (IRI), New Brunswick","312"
"Hampstead (P), New Brunswick","308"
"Alma (VL), New Brunswick","311"
"North Lake (P), New Brunswick","316"
"Hammond (P), New Brunswick","292"
"Millville (VL), New Brunswick","295"
"Colborne (P), New Brunswick","274"
"Notre-Dame-de-Lourdes (P), New Brunswick","271"
"Brunswick (P), New Brunswick","242"
"Meductic (VL), New Brunswick","203"
"Grand Manan (P), New Brunswick","147"
"Indian Ranch (IRI), New Brunswick","139"
"Pabineau 11 (IRI), New Brunswick","138"
"Indian Island 28 (IRI), New Brunswick","125"
"Buctouche 16 (IRI), New Brunswick","110"
"Clarendon (P), New Brunswick","69"
"McAdam (P), New Brunswick","68"
"Fort Folly 1 (IRI), New Brunswick","42"
"Big Hole Tract 8 (North Half) (IRI), New Brunswick","32"
"Tabusintac 9 (IRI), New Brunswick","20"
"Big Hole Tract 8 (South Half) (IRI), New Brunswick","16"
"Renous 12 (IRI), New Brunswick","10"
"Alma (P), New Brunswick","5"
"Huskisson (P), New Brunswick","5"
"Madawaska (P), New Brunswick","0"
"Quebec","9,056,044"
"Census subdivisions with 5,000-plus population, Quebec","7,714,979"
"Montréal (V), Quebec","1,945,359"
"Québec (V), Quebec","592,884"
"Laval (V), Quebec","460,396"
"Gatineau (V), Quebec","305,334"
"Longueuil (V), Quebec","268,684"
"Sherbrooke (V), Quebec","184,303"
"Lévis (V), Quebec","159,436"
"Saguenay (V), Quebec","152,341"
"Trois-Rivières (V), Quebec","149,208"
"Terrebonne (V), Quebec","125,278"
"Saint-Jean-sur-Richelieu (V), Quebec","100,558"
"Brossard (V), Quebec","97,697"
"Repentigny (V), Quebec","90,040"
"Saint-Jérôme (V), Quebec","84,440"
"Drummondville (V), Quebec","84,876"
"Granby (V), Quebec","71,815"
"Mirabel (V), Quebec","67,564"
"Blainville (V), Quebec","61,566"
"Saint-Hyacinthe (V), Quebec","60,707"
"Mascouche (V), Quebec","56,173"
"Châteauguay (V), Quebec","53,217"
"Shawinigan (V), Quebec","51,771"
"Rimouski (V), Quebec","51,764"
"Dollard-Des Ormeaux (V), Quebec","50,611"
"Victoriaville (V), Quebec","49,754"
"Saint-Eustache (V), Quebec","47,344"
"Vaudreuil-Dorion (V), Quebec","46,125"
"Salaberry-de-Valleyfield (V), Quebec","46,208"
"Rouyn-Noranda (V), Quebec","43,328"
"Boucherville (V), Quebec","41,936"
"Sorel-Tracy (V), Quebec","36,291"
"Côte-Saint-Luc (V), Quebec","38,303"
"Pointe-Claire (V), Quebec","36,194"
"Saint-Georges (V), Quebec","33,910"
"Val-d'Or (V), Quebec","33,382"
"Chambly (V), Quebec","31,854"
"Alma (V), Quebec","30,840"
"Sainte-Julie (V), Quebec","30,837"
"Saint-Constant (V), Quebec","31,940"
"Boisbriand (V), Quebec","29,517"
"Magog (V), Quebec","30,496"
"Sainte-Thérèse (V), Quebec","27,280"
"La Prairie (V), Quebec","27,217"
"Saint-Bruno-de-Montarville (V), Quebec","26,799"
"Thetford Mines (V), Quebec","26,918"
"Sept-Îles (V), Quebec","24,554"
"Saint-Lin--Laurentides (V), Quebec","26,396"
"Beloeil (V), Quebec","25,083"
"L'Assomption (V), Quebec","24,904"
"Candiac (V), Quebec","24,514"
"Saint-Lambert (V), Quebec","23,601"
"Saint-Lazare (V), Quebec","22,918"
"Joliette (V), Quebec","22,296"
"Varennes (V), Quebec","21,557"
"Mont-Royal (V), Quebec","22,358"
"Baie-Comeau (V), Quebec","20,714"
"Rivière-du-Loup (V), Quebec","20,666"
"Sainte-Marthe-sur-le-Lac (V), Quebec","21,716"
"Saint-Augustin-de-Desmaures (V), Quebec","20,840"
"Westmount (V), Quebec","20,315"
"Kirkland (V), Quebec","19,518"
"Dorval (V), Quebec","20,730"
"Beaconsfield (V), Quebec","19,356"
"Mont-Saint-Hilaire (V), Quebec","19,398"
"Sainte-Sophie (MÉ), Quebec","19,481"
"Deux-Montagnes (V), Quebec","18,391"
"Saint-Colomban (V), Quebec","18,831"
"Sainte-Catherine (V), Quebec","17,714"
"Saint-Basile-le-Grand (V), Quebec","17,265"
"L'Ancienne-Lorette (V), Quebec","17,851"
"Sainte-Anne-des-Plaines (V), Quebec","15,914"
"Cowansville (V), Quebec","16,847"
"Saint-Charles-Borromée (V), Quebec","16,529"
"Gaspé (V), Quebec","15,539"
"Pincourt (V), Quebec","15,281"
"Mercier (V), Quebec","15,743"
"Lavaltrie (V), Quebec","15,861"
"Mont-Laurier (V), Quebec","14,567"
"Lachute (V), Quebec","15,287"
"Rosemère (V), Quebec","14,191"
"Sainte-Adèle (V), Quebec","14,951"
"Matane (V), Quebec","14,257"
"Prévost (V), Quebec","14,228"
"Beauharnois (V), Quebec","15,184"
"Bécancour (V), Quebec","14,752"
"Dolbeau-Mistassini (V), Quebec","13,702"
"Val-des-Monts (MÉ), Quebec","14,249"
"Saint-Amable (V), Quebec","14,037"
"Sainte-Marie (V), Quebec","13,715"
"Amos (V), Quebec","12,864"
"Les Îles-de-la-Madeleine (MÉ), Quebec","12,481"
"Carignan (V), Quebec","12,497"
"Rawdon (MÉ), Quebec","12,720"
"L'Île-Perrot (V), Quebec","11,914"
"Saint-Sauveur (V), Quebec","12,018"
"Cantley (MÉ), Quebec","12,284"
"Bromont (V), Quebec","12,210"
"Notre-Dame-de-l'Île-Perrot (V), Quebec","11,789"
"Marieville (V), Quebec","11,930"
"Sainte-Julienne (MÉ), Quebec","12,531"
"Sainte-Agathe-des-Monts (V), Quebec","11,969"
"Saint-Raymond (V), Quebec","11,792"
"La Tuque (V), Quebec","11,257"
"Mont-Tremblant (V), Quebec","11,846"
"Kahnawake (IRI), Quebec","11,169"
"Montmagny (V), Quebec","11,217"
"Saint-Hippolyte (MÉ), Quebec","12,223"
